0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,label
0.5301032066345215,0.8615535497665405,1.1393054819563986e-06,0.6262470483779907,0.8335491418838501,-0.05218900740146637,0.7058956623077393,0.7225420475006104,-0.07976359874010086,0.7464642524719238,0.6194851398468018,-0.10225655138492584,0.7795312404632568,0.5389249920845032,-0.12807492911815643,0.6551324725151062,0.5196037888526917,-0.0815863311290741,0.712788999080658,0.3504968285560608,-0.13644778728485107,0.7600820064544678,0.23755651712417603,-0.17372533679008484,0.8006529808044434,0.14910131692886353,-0.19750291109085083,0.5870015621185303,0.49586790800094604,-0.08640307933092117,0.6196842193603516,0.2977268695831299,-0.13882222771644592,0.6514097452163696,0.1617080271244049,-0.17692303657531738,0.6766728162765503,0.051678627729415894,-0.20118826627731323,0.5194650888442993,0.5098316669464111,-0.09577751904726028,0.5335706472396851,0.31992554664611816,-0.14781174063682556,0.5556356906890869,0.18424609303474426,-0.18175943195819855,0.5757681727409363,0.07217615842819214,-0.20112136006355286,0.4512968063354492,0.5550923347473145,-0.10788042843341827,0.44553154706954956,0.40643155574798584,-0.1580328494310379,0.45303356647491455,0.3022783696651459,-0.18239741027355194,0.4653058648109436,0.21005600690841675,-0.19516122341156006,open
0.5096771121025085,0.8916317224502563,1.1807869668700732e-06,0.6191250681877136,0.8468345999717712,-0.04935094341635704,0.7045677304267883,0.733348548412323,-0.07800351083278656,0.7447109818458557,0.6333824396133423,-0.1038871631026268,0.778170645236969,0.5515187978744507,-0.13230650126934052,0.6563904285430908,0.5185076594352722,-0.0693887397646904,0.7130491733551025,0.34783604741096497,-0.12476248294115067,0.7593891620635986,0.23868224024772644,-0.16493064165115356,0.8009909391403198,0.15008479356765747,-0.1906193047761917,0.5860915184020996,0.4944170117378235,-0.07849808782339096,0.6168588995933533,0.28480949997901917,-0.12916792929172516,0.6474044919013977,0.1446641981601715,-0.16759933531284332,0.6735490560531616,0.031878530979156494,-0.19212014973163605,0.5163578987121582,0.5131053328514099,-0.09319790452718735,0.5282993316650391,0.31648606061935425,-0.143890842795372,0.5529917478561401,0.18124890327453613,-0.17705261707305908,0.5772116184234619,0.0681527853012085,-0.1960545778274536,0.44812923669815063,0.5656775832176208,-0.11088322103023529,0.44109901785850525,0.41690388321876526,-0.1590227633714676,0.4477090835571289,0.3122902512550354,-0.18058009445667267,0.4586244821548462,0.2173120379447937,-0.1915050745010376,open
0.5020074844360352,0.9055476784706116,1.0849050795513904e-06,0.608967125415802,0.8505370020866394,-0.04469713568687439,0.6931678056716919,0.7379295229911804,-0.07410720735788345,0.7366495132446289,0.6459057331085205,-0.10330948233604431,0.7737208604812622,0.567622184753418,-0.13416695594787598,0.6542415618896484,0.5088768601417542,-0.05765174329280853,0.714358925819397,0.33892229199409485,-0.11198318749666214,0.7592778205871582,0.2336822748184204,-0.15278390049934387,0.8000874519348145,0.14544203877449036,-0.17951858043670654,0.5878840684890747,0.48923617601394653,-0.0716281458735466,0.6202919483184814,0.276389479637146,-0.12104937434196472,0.6506854295730591,0.13936448097229004,-0.158347025513649,0.6765426993370056,0.02695941925048828,-0.18235629796981812,0.5215545296669006,0.5113450884819031,-0.0919584259390831,0.5330508351325989,0.3120553493499756,-0.1409664750099182,0.5553180575370789,0.17995455861091614,-0.17016614973545074,0.578566312789917,0.06669735908508301,-0.1865333765745163,0.45750153064727783,0.5679765939712524,-0.11580519378185272,0.447345495223999,0.41559430956840515,-0.16135862469673157,0.45176130533218384,0.31026315689086914,-0.1795857846736908,0.46134427189826965,0.21195977926254272,-0.18835826218128204,open
0.4846689701080322,0.9494389295578003,4.862494051849353e-07,0.5908971428871155,0.8718422651290894,-0.03958597406744957,0.6684077978134155,0.7371769547462463,-0.055094823241233826,0.7115175724029541,0.6124807596206665,-0.0718364343047142,0.729360818862915,0.5038252472877502,-0.08921083062887192,0.6237658262252808,0.5404954552650452,-0.009552744217216969,0.66563880443573,0.39084669947624207,-0.04579874500632286,0.6974843740463257,0.3137771487236023,-0.08203217387199402,0.7311295866966248,0.24405163526535034,-0.10804691910743713,0.5672987103462219,0.5196433663368225,-0.018063493072986603,0.599040687084198,0.3516382575035095,-0.0460752472281456,0.6258041262626648,0.2555796802043915,-0.07937715947628021,0.6556249856948853,0.17127177119255066,-0.1057695522904396,0.5083043575286865,0.5313962697982788,-0.035328458994627,0.5273229479789734,0.3686984181404114,-0.06443304568529129,0.5483722686767578,0.2656329274177551,-0.08905772119760513,0.5729475021362305,0.17549923062324524,-0.10797052830457687,0.44510555267333984,0.5718554258346558,-0.05766911432147026,0.45030665397644043,0.4336801767349243,-0.08574622124433517,0.46231257915496826,0.3431454300880432,-0.09972771257162094,0.4792630970478058,0.2609010636806488,-0.110219806432724,open
0.49482834339141846,0.9414345026016235,6.734167072863784e-07,0.5964828133583069,0.8751598596572876,-0.0410744771361351,0.6712751388549805,0.7350884675979614,-0.05468922108411789,0.7087088227272034,0.6108837127685547,-0.06822831928730011,0.7234770655632019,0.5097160339355469,-0.08158832788467407,0.6197386980056763,0.5310125946998596,-0.007049611769616604,0.6587585210800171,0.3865400552749634,-0.04301689565181732,0.6947181224822998,0.30993059277534485,-0.07765083014965057,0.7311762571334839,0.24731364846229553,-0.10086143761873245,0.5659872889518738,0.5116848349571228,-0.012216281145811081,0.5986307263374329,0.3508983552455902,-0.03948890045285225,0.6291818618774414,0.25848472118377686,-0.06787489354610443,0.6614396572113037,0.18348553776741028,-0.08853129297494888,0.5097082853317261,0.5239013433456421,-0.02688242495059967,0.530709445476532,0.36269474029541016,-0.054987166076898575,0.5556367635726929,0.2630005478858948,-0.07475171983242035,0.5839682817459106,0.18013018369674683,-0.08809948712587357,0.4498010277748108,0.564749002456665,-0.04698340222239494,0.45630180835723877,0.42582616209983826,-0.07351863384246826,0.46978265047073364,0.3371207118034363,-0.08456292748451233,0.488394558429718,0.2571796476840973,-0.0911620706319809,open
0.49394476413726807,0.9382129907608032,6.833416250628943e-07,0.5974540710449219,0.8750951290130615,-0.04090292379260063,0.6735788583755493,0.7398068904876709,-0.05567680299282074,0.7114809155464172,0.6179356575012207,-0.07033216953277588,0.7273485660552979,0.5210697054862976,-0.08476640284061432,0.6211710572242737,0.5347614884376526,-0.009554793126881123,0.6624384522438049,0.39250823855400085,-0.04590192064642906,0.6980862021446228,0.3151526153087616,-0.08042854815721512,0.7341940402984619,0.25103843212127686,-0.10389867424964905,0.5660002827644348,0.5140836238861084,-0.015073192305862904,0.599057674407959,0.35562896728515625,-0.04314355552196503,0.6301660537719727,0.2634669840335846,-0.07131273299455643,0.6627933979034424,0.18851056694984436,-0.09184522181749344,0.5089962482452393,0.5266574621200562,-0.029788892716169357,0.5272672772407532,0.36809241771698,-0.05842171236872673,0.5508322715759277,0.2680038809776306,-0.07789992541074753,0.5781280994415283,0.18439632654190063,-0.0911085233092308,0.4492163360118866,0.5690895318984985,-0.04986373335123062,0.4524255692958832,0.43347451090812683,-0.07662904262542725,0.4638362228870392,0.34458285570144653,-0.08759486675262451,0.4804311990737915,0.2639826238155365,-0.09418570250272751,open
0.47811949253082275,0.9064699411392212,5.902677102653797e-08,0.5852906107902527,0.8462948799133301,-0.009227843023836613,0.6615397930145264,0.7183829545974731,-0.012926213443279266,0.7121564745903015,0.6054849028587341,-0.023429173976182938,0.7267830967903137,0.5136566162109375,-0.03261127695441246,0.6140886545181274,0.5435431003570557,0.020753704011440277,0.656659722328186,0.4154509902000427,-0.002445518271997571,0.6838527321815491,0.39771512150764465,-0.02311702072620392,0.6913125514984131,0.4155823588371277,-0.03282402083277702,0.5633946061134338,0.5168267488479614,0.008851582184433937,0.5996541976928711,0.35415786504745483,-0.006147549953311682,0.6233518123626709,0.3541789948940277,-0.017954770475625992,0.630439281463623,0.3815845251083374,-0.02317837066948414,0.5079860687255859,0.5114150047302246,-0.008830401115119457,0.5394957661628723,0.3466520309448242,-0.023374583572149277,0.5636796951293945,0.35186320543289185,-0.02152760699391365,0.5712809562683105,0.3814220130443573,-0.01803700439631939,0.45134374499320984,0.5273301601409912,-0.028568146750330925,0.46618011593818665,0.3820086419582367,-0.03573843836784363,0.4907655417919159,0.37269678711891174,-0.024683164432644844,0.5053892731666565,0.39763879776000977,-0.014337589964270592,open
0.4804653227329254,0.8918132781982422,-3.47272894885009e-08,0.5887073278427124,0.8331766128540039,-0.013628141023218632,0.6691529750823975,0.7039611339569092,-0.019529514014720917,0.7228574156761169,0.5808398127555847,-0.03102605603635311,0.7288779020309448,0.48195457458496094,-0.03986893966794014,0.6135501265525818,0.5375861525535583,0.011789818294346333,0.6642102003097534,0.4036247432231903,-0.016611043363809586,0.6870178580284119,0.4177279472351074,-0.037722911685705185,0.6829755306243896,0.46174487471580505,-0.04523327201604843,0.5611655712127686,0.5073931217193604,0.0017583976732566953,0.6024972796440125,0.33308878540992737,-0.014594880864024162,0.6235688924789429,0.3603188395500183,-0.023314354941248894,0.6180813312530518,0.40731602907180786,-0.024995187297463417,0.5044975876808167,0.500614583492279,-0.01407722570002079,0.5397045016288757,0.3270569443702698,-0.030451344326138496,0.5618817210197449,0.3593302369117737,-0.02231590263545513,0.5566238760948181,0.4090777039527893,-0.012869165278971195,0.4459872841835022,0.5142574310302734,-0.03206854686141014,0.46742910146713257,0.36064523458480835,-0.03942589834332466,0.4922946095466614,0.3726544976234436,-0.022227488458156586,0.4969809055328369,0.41677337884902954,-0.006360294297337532,open
0.4822634160518646,0.8954187631607056,1.8747403629504333e-08,0.5894672870635986,0.8303035497665405,-0.017036009579896927,0.6678179502487183,0.7044014930725098,-0.028372235596179962,0.7199033498764038,0.5763906240463257,-0.04490427300333977,0.7206940650939941,0.4842025339603424,-0.05994585156440735,0.6109047532081604,0.5318397283554077,0.004400209058076143,0.6592245697975159,0.39639997482299805,-0.021081142127513885,0.6869335770606995,0.3942142128944397,-0.039684537798166275,0.6884819865226746,0.4228671193122864,-0.04762554541230202,0.5590570569038391,0.5065633058547974,-0.004870943259447813,0.6035750508308411,0.33764877915382385,-0.01986817456781864,0.6279140710830688,0.3663078546524048,-0.02818295732140541,0.6242789626121521,0.4077550768852234,-0.031063545495271683,0.5045744776725769,0.5024123191833496,-0.019155003130435944,0.540606677532196,0.33064600825309753,-0.03431234508752823,0.5656049847602844,0.3626801073551178,-0.026031050831079483,0.5597113966941833,0.4118829369544983,-0.018109219148755074,0.44769442081451416,0.5178837180137634,-0.03591076284646988,0.4661964178085327,0.3675217926502228,-0.0447063110768795,0.4941995143890381,0.37587490677833557,-0.029672186821699142,0.49954214692115784,0.41740882396698,-0.016241678968071938,open
0.5230441689491272,0.769779622554779,4.296040003737289e-07,0.616929829120636,0.7499942183494568,-0.030162546783685684,0.710760772228241,0.6816391944885254,-0.042333170771598816,0.7622106075286865,0.6425254344940186,-0.055693380534648895,0.7839464545249939,0.6163270473480225,-0.06647347658872604,0.6759393215179443,0.43956461548805237,-0.024078115820884705,0.739770770072937,0.30683720111846924,-0.05915709212422371,0.7596953511238098,0.29965341091156006,-0.0822647288441658,0.766492486000061,0.33189868927001953,-0.0909276157617569,0.607867956161499,0.39981842041015625,-0.02741367183625698,0.6485304832458496,0.2443944811820984,-0.05563439056277275,0.666991114616394,0.23155617713928223,-0.06990046054124832,0.674903929233551,0.2701015770435333,-0.07253209501504898,0.537754237651825,0.39353451132774353,-0.03670534864068031,0.5534310340881348,0.2357645332813263,-0.06246355175971985,0.5641797780990601,0.21379932761192322,-0.06645763665437698,0.5711685419082642,0.24405837059020996,-0.06067921593785286,0.46896445751190186,0.4176870286464691,-0.049309294670820236,0.4651690721511841,0.2753182649612427,-0.06800815463066101,0.4699971675872803,0.22561213374137878,-0.0670582726597786,0.476706326007843,0.2253154069185257,-0.058677151799201965,open
